func,algo,best,mean,std,median,worst
F7-D20,CA,-130.0588769446017,6.577216138644015,70.03703918603833,35.81721454438093,92.5770959535048
F7-D20,CA-static,-138.7068272041115,-17.220654345775042,78.4536636227515,33.61756138104295,52.05840593141647
F7-D20,GWO,-130.24628020659065,56.31819505602344,142.75348013669478,67.46878336672671,582.230344709345
F7-D20,PSO,-131.94565239040458,6.704165039005132,88.32388434192488,36.116673387237256,227.79697827888594
F7-D20,GA,-177.8247272892654,-26.595801827688078,82.4948497533203,27.071441117681957,43.91853480954319
F7-D20,WOA,415.8110082986468,2542.707928328241,1219.753698328423,2239.706810225378,4995.6137534273985
F7-D20,L-SHADE,-142.8997649016851,-69.04800647370074,81.10315997146894,-136.34885475137264,28.391677754260172
F7-D20,CMA-ES,-144.73555972163354,-102.85665603191725,67.69625447651975,-139.44235068809792,30.51466378142527
F8-D20,CA,45.21652696890578,226.09984039969598,166.68500672145095,186.73369372208913,727.364258009633
F8-D20,CA-static,-10.571999580743068,294.71299809243357,317.50548840052943,199.0146852042858,1595.7916623550964
F8-D20,GWO,2046.9007445234784,6293.142939885748,2609.7066719436048,6944.634843301594,11593.08637416157
F8-D20,PSO,132.30691171173157,1734.3489005304993,1207.437721024876,1509.2531639924223,4553.412685987469
F8-D20,GA,-82.45156890474891,740.1567403425203,927.9395482370575,372.6628317852071,4158.722524572666
F8-D20,WOA,351.7145161251292,3632.442317634041,2107.1925587261658,3341.6191757254996,9778.743636752386
F8-D20,L-SHADE,-142.32631758762818,-6.670636458308596,67.01123228079354,24.061838797370456,41.16270162597402
F8-D20,CMA-ES,-301.3801759168857,-8.428238221947208,168.58909825542273,26.838044618968524,701.1991118749293
F9-D20,CA,337.9495946380639,355.6152199031294,13.064288239644437,352.12351456471015,388.9089349366136
F9-D20,CA-static,0.002042569054538035,338.84610958791563,63.6820617270604,348.6955653006248,374.0231831518304
F9-D20,GWO,348.7680472346119,395.72647086774913,42.99750712852787,385.05057012768566,548.8678183888533
F9-D20,PSO,339.4701380059946,437.98714160963937,167.65655737438988,385.8397544370107,1253.361298512491
F9-D20,GA,336.56099355070273,343.67371756554263,5.01793916126235,342.7072879592099,359.23897613412237
F9-D20,WOA,369.136648389067,615.0693980108166,149.30758125096128,581.8800396464719,967.1089546883895
F9-D20,L-SHADE,335.63877027162016,335.6387881738911,7.716499166735481e-05,335.6387703315679,335.6391948075543
F9-D20,CMA-ES,335.63877027157605,335.63877027157764,5.407160813945142e-12,335.63877027157605,335.6387702716056
F10-D20,CA,-3965.7781373476455,-2067.41986679509,1096.7386791814806,-2031.5607907126755,314.45592764950106
F10-D20,CA-static,-3226.5653794727414,-1908.0904728880992,966.0108956052613,-2096.8549214056397,360.1137479409408
F10-D20,GWO,-531.7979668179928,772.9600999133207,557.7050331213402,748.4527989517496,2099.783332087094
F10-D20,PSO,-2665.1734130258874,-875.4614878598023,990.1307642381805,-763.3109681450107,659.923753455701
F10-D20,GA,-4563.4348237524955,-2111.6722345317494,1071.1003021036383,-2094.252855479801,309.58564001860304
F10-D20,WOA,-2737.705788928889,-502.0848924592298,1100.1805718698492,-549.7473766218206,1892.28488478723
F10-D20,L-SHADE,-4587.587263615675,-2385.2704979947735,1675.779243231836,-2728.778378946288,332.6638411686631
F10-D20,CMA-ES,-3526.688146424632,-246.7712377786032,1199.7075021685482,220.2448993938574,1123.754906748517
F11-D20,CA,0.0022826006174909708,4.997894547534892,9.974139432924051,0.004299330165167703,37.068599177464876
F11-D20,CA-static,3.755898751478526e-05,152.5174647008178,430.6190039061143,0.0007242838696583931,1546.4344954215667
F11-D20,GWO,13.753221931048301,522.2341817568464,695.3272660122282,52.84060719345143,1824.7223560184593
F11-D20,PSO,12.32231294486428,356.1097102580274,558.8258756238934,52.51241695036265,1694.2532912819443
F11-D20,GA,0.027642976955121412,8.723179281776584,11.571231442376835,0.10495356504088704,33.713586718968145
F11-D20,WOA,27.143203121705483,999.4122290277777,1076.374215450395,339.62700170094126,3490.5656820933355
F11-D20,L-SHADE,5.984475137665868e-10,49.68801315581633,246.612982917468,9.771474651643075e-08,1377.0677739427083
F11-D20,CMA-ES,1.2496457202360034e-09,1.7451187280433562e-08,3.340737300438644e-08,3.937884685001336e-09,1.686671566858422e-07
F12-D20,CA,220.0462954977429,257.5259145831143,24.440489957955645,248.74048197679917,312.4853085575751
F12-D20,CA-static,223.7885713819751,259.3072707393721,29.231062241080966,246.61031888239268,323.122065811388
F12-D20,GWO,230.98826265297112,269.8457766482137,27.879797191508786,268.45347192895656,337.1192302646664
F12-D20,PSO,233.04098688910608,295.01129734960887,44.462031716830104,281.97526483383444,385.28188050221706
F12-D20,GA,210.63278487625666,256.6113118399044,35.34068189883767,245.48601299550455,371.40170702446176
F12-D20,WOA,322.22970033551974,720.3441284761157,207.50249904046404,708.5026903470828,1143.302797224128
F12-D20,L-SHADE,214.36486551678126,233.0192198135531,8.66905962440071,230.70160595136076,258.45707997892123
F12-D20,CMA-ES,215.9342547752267,239.18550405251946,16.993199447671238,231.85941781676001,289.2145867306763
